id,name,type,state,oricodes,total_shootings,latitude,longitude
448,Virginia State Police,state_police,VA,VA001SP;VA002SP;VA003SP;VA004SP;VA005SP;VA006SP;VA007SP;VA008SP;VA009SP;VA010S1;VA010SP;VA011SP;VA012SP;VA013SP;VA014SP;VA015SP;VA016SP;VA017SP;VA018SP;VA019SP;VA020SP;VA021SP;VA022SP;VA023SP;VA024SP;VA025SP;VA026SP;VA027SP;VA028SP;VA029SP;VA030SP;VA031SP;VA032SP;VA033SP;VA034SP;VA035SP;VA036SP;VA037SP;VA038SP;VA039SP;VA040S1;VA040SP;VA041SP;VA042SP;VA043SP;VA044SP;VA045SP;VA046SP;VA047SP;VA048SP;VA049SP;VA050SP;VA051SP;VA052SP;VA053SP;VA054SP;VA055SP;VA056SP;VA057SP;VA058SP;VA059SP;VA060SP;VA061SP;VA062SP;VA063SP;VA065SP;VA066SP;VA067SP;VA068SP;VA069SP;VA070SP;VA071SP;VA072SP;VA073SP;VA074SP;VA075S1;VA075S2;VA075SP;VA077SP;VA078SP;VA079SP;VA080S1;VA080SP;VA081S2;VA081SP;VA082SP;VA083SP;VA084SP;VA085SP;VA086SP;VA087S1;VA087SP;VA088SP;VA089SP;VA090SP;VA091SP;VA092SP;VA093SP;VA094SP;VA095SP;VA096SP;VA097SP;VA098S1;VA098SP;VA099SP;VA100SP;VA101SP;VA102SP;VA103SP;VA104SP;VA105SP;VA106SP;VA1075S;VA107SP;VA1085S;VA108SP;VA109SP;VA110SP;VA111SP;VA112SP;VA113SP;VA114SP;VA115SP;VA116SP;VA117SP;VA118SP;VA119SP;VA120SP;VA121SP;VA122SP;VA123SP;VA124SP;VA126SP;VA127SP;VA128SP;VA129SP;VA130SP;VA131SP;VAVSP00,21,33.4064608,-112.2722608
591,Visalia Police Department,local_police,CA,CA05407,6,38.5839533,-77.3297173
178,Volusia County Sheriff's Department,sheriff,FL,FL06400,15,37.9550256,-87.5008645
2067,Wabash County Sheriff's Department,sheriff,IN,IN08500,2,,
521,Waco Police Department,local_police,TX,TX15512,6,35.6098004,-97.5582884
3046,Wadena County Sheriff's Office,sheriff,MN,MN08000,2,42.8355913,-106.2764838
2624,Wadsworth Police Department,local_police,OH,OH05203,1,33.9450621,-118.3162603
3394,Wagoner County Sheriff's Office,sheriff,OK,OK07300,1,40.9456601,-82.8034247
1290,Wagoner Police Department,local_police,OK,OK07301,3,33.3693699,-111.7048467
2565,Wake County Sheriff's Office,sheriff,NC,NC09200,1,39.2059373,-96.3009239
459,Wake Forest Police Department,local_police,NC,NC09207,2,34.2354773,-118.4569509
1618,Waldoboro Police Department,local_police,ME,ME00803,1,38.7521999,-90.2083005
3044,Walker County Sheriff's Office,sheriff,AL,AL06400,2,32.738462,-96.655661
820,Walker County Sheriff's Office,sheriff,GA,GA14600,4,34.7171615,-81.1980066
3222,Walker County Sheriff's Office,sheriff,TX,TX23600,1,47.6960669,-116.7863391
27127,Wallace Police Department,local_police,NC,NC03101,1,28.5399696,-81.3794377
2296,Walla Walla Police Department,local_police,WA,WA03601,1,,
3568,Walled Lake Police Department,local_police,MI,MI63804,1,37.6075451,-77.5223349
2245,Waller County Sheriff's Office,sheriff,TX,TX23700,1,32.1774373,-110.982564
2488,Walnut Creek Police Department,local_police,CA,CA00712,1,40.1373597,-74.8408836
2474,Walton County Sheriff's Department,sheriff,FL,FL06600,2,33.5674675,-112.1516685
1511,Walton County Sheriff's Department,sheriff,GA,GA14700,7,33.3791675,-111.636298
3238,Walton Village Police Department,local_police,NY,NY01229,1,33.707878,-117.8500145
1133,Walworth County Sheriff's Office,sheriff,WI,WI06500,3,33.5771085,-111.886319
2076,Wamego Police Department,local_police,KS,KS07502,1,33.613999,-95.0520966
1385,Wapato Police Department,local_police,WA,WA03913,1,32.1248371,-111.0652742
1832,Warren City Police Department,local_police,PA,PA06201,1,38.831308,-93.754443
2968,Warren County Sheriff's Office,sheriff,KY,KY11400,1,30.4002913,-89.0388925
3509,Warren County Tactical Response Unit,state_other,OH,,1,40.0801047,-75.1122197
2953,Warren Police Department,local_police,MI,MI50806,1,48.2635575,-116.5722706
2874,Warren Police Department,local_police,OH,OH07807,1,33.7153981,-85.0089188
2215,Warwick Police Department,local_police,NY,NY03570,1,28.0394654,-81.9498042
3267,Warwick Police Department,local_police,RI,RI00203,1,30.4213497,-87.8608958
3365,Washington City Police Department,local_police,UT,UT02710,1,39.0363803,-94.4921569
1442,Washington County Sheriff's Department,sheriff,TN,TN09000,3,,
800,Washington County Sheriff's Office,sheriff,AL,AL06500,2,36.7248789,-108.1877577
1338,Washington County Sheriff's Office,sheriff,AR,AR07200,3,40.9997818,-85.7952255
779,Washington County Sheriff's Office,sheriff,IA,IA09200,1,39.4503801,-87.3851623
2147,Washington County Sheriff's Office,sheriff,MN,MN08200,2,38.2756055,-104.5939348
2733,Washington County Sheriff's Office,sheriff,MO,MO11100,1,37.7587044,-122.4179911
2467,Washington County Sheriff's Office,sheriff,MS,MS07600,1,31.6387034,-93.9553253
827,Washington County Sheriff's Office,sheriff,OH,OH08400,2,38.3680608,-93.7802793
70,Washington County Sheriff's Office,sheriff,OR,OR03400,5,33.7670914,-118.1951409
1902,Washington County Sheriff's Office,sheriff,VA,VA09400,3,30.2722242,-97.6883595
3024,Washington County Sheriff's Office,sheriff,WI,WI06700,1,29.6686447,-98.6692742
2117,Washington Parish Sheriff's Department,sheriff,LA,LA05900,2,40.0571731,-111.6763248
2318,Washington Police Department,local_police,NC,NC00701,1,40.2459591,-75.6540619
1311,Washington State Police,state_police,WA,WAWSP00,4,,
2653,Washita County Sheriff's Office,sheriff,OK,OK07500,1,33.9999012,-117.4998129
1164,Washoe County Sheriff's Department,sheriff,NV,NV01600,4,28.1499864,-82.7647544
27398,Washoe Tribal Police Department,local_police,NV,NV00310,1,33.4869039,-112.1637918
2277,Wasilla Police Department,local_police,AK,AK00156,5,32.6519942,-97.1397654
122,Wasketa Police Department,local_police,IN,IL03801,1,45.5046054,-122.9264176
2445,Watauga County Sheriff's Office,sheriff,NC,NC09500,1,34.1192835,-117.44458
1861,Watauga Police Department,local_police,TX,TX22026,3,37.8307151,-122.2739522
2689,Waterbury Police Department,local_police,CT,CT00151,1,34.4717841,-104.2455076
1850,Waterford Police Department,local_police,MI,MI63808,2,31.9299988,-102.0772956
3270,Waterloo Police Department,local_police,IA,IA00703,2,42.0663531,-88.2827511
2820,Watertown Police Department,local_police,WI,WI02803,1,42.2540379,-84.3657306
3035,Waterville Police Department,local_police,ME,ME00604,1,35.8115949,-80.353556
561,Watsonville Police Department,local_police,CA,CA04403,1,46.8664768,-96.9183839
2392,Waukegan Police Department,local_police,IL,IL04921,3,40.78992,-73.7070608
1779,Waukesha Police Department,local_police,WI,WI06805,6,36.2170622,-119.3372628
1245,Wausau Police Department,local_police,WI,WI03703,2,38.8093812,-104.8220682
652,Wauwatosa Police Department,local_police,WI,WI04115,3,40.5892716,-111.885732
3054,Waverly Police Department,local_police,TN,TN04301,1,45.0022451,-123.010998
2349,Wayne County Sheriff's Department,sheriff,MI,MI82182,1,30.4534723,-91.1274072
2362,Wayne County Sheriff's Department,sheriff,OH,OH08500,1,,
2970,Wayne County Sheriff's Office,sheriff,GA,GA15100,1,32.9418022,-111.721229
1911,Wayne County Sheriff's Office,sheriff,KY,KY11600,1,36.5707454,-87.2703316
27513,Wayne County Sheriff's Office,sheriff,NC,NC09600,1,36.301599,-82.4598194
665,Wayne County Sheriff's Office,sheriff,PA,PA06400,2,47.027578,-122.375311
27519,Wayne Police Department,local_police,MI,MI82812,1,35.9329624,-82.3539036
3314,Waynesboro Police Department,local_police,MS,MS07701,1,30.0326952,-95.5222501
732,Waynesville Police Department,local_police,NC,NC04402,1,33.2197616,-116.9729166
2005,Weakley County Sheriff's Department,sheriff,TN,TN09200,1,32.6061122,-96.7675514
3573,Weatherford Police Department,local_police,OK,OK02002,1,38.4867796,-121.4746685
605,Weatherford Police Department,local_police,TX,TX18401,6,34.0334785,-118.0472398
3199,Webb City Police Department,local_police,MO,MO04906,1,34.8696785,-82.4106706
3090,Webbers Falls Police Department,local_police,OK,OK05117,1,37.6798777,-87.0950064
2922,Weber County Sheriff's Department,sheriff,UT,UT02900,1,36.1577127,-92.3692802
3250,Webster County Sheriff's Department,sheriff,MO,MO11300,1,39.775668,-104.902361
2365,Webster County Sheriff's Office,sheriff,IA,IA09400,2,38.230637,-84.5457614
2806,Webster Groves Police Department,local_police,MO,MO09580,1,36.3305267,-78.9350992
3282,Webster Parish Sheriff's Office,sheriff,LA,LA06000,1,,
